0,1,2,3,4,5,6,label
0.8569801401415499,1.3625129359430501,-0.32477853911565135,-0.8275314800928047,-0.20419734325248165,-0.5166036509166514,0.1743902988184775,1
-0.28477021193713176,0.1431796228143016,-0.561938675355773,-0.7655845760656556,-0.2036515242556546,-0.47291695990930716,0.17444179711929145,1
0.8863776804117925,1.1708723168370399,-0.48093094925072655,-0.42258223915794413,-0.18674888526909855,-0.24105099454248866,0.18689850271873162,1
0.37235284794199464,0.9240386324571045,-0.415038576697095,-0.3706225318676879,-0.17538175862061953,-0.15495645046400378,0.17463672684198725,1
0.2758166961071252,0.349894872545364,-0.5090372547241713,-0.8244839195805593,-0.20420193262478245,-0.5157520539242402,0.17440982509938888,1
0.3904691215634673,0.8822122717405751,-0.5478973227572472,-0.3755530117073531,-0.19170216223657396,-0.06765284549784027,0.18278001575970612,1
0.40684667237700145,0.8222157405544867,1.136766508291206,0.5137399030144955,0.23655132520192687,0.7653743946768604,-0.05336353893321131,1
0.110635359978022,0.5630582318383156,-0.3554467318924856,-0.8055873114621834,-0.20396841626666545,-0.502153693351347,0.17388699350781106,1
0.24316011944496715,0.36802260297669975,0.039870370968499755,0.5720252176777937,0.009946400025905343,0.5769972100238552,-0.18168500615299465,1
0.32381881547969793,0.6480088971435317,-0.3373278521331276,-0.7769951330247099,-0.20489331084843468,-0.5664355476559298,0.172468023894891,1
-0.10330408764254942,0.3548334824026944,-0.33827605974085967,-0.7428256011088971,-0.20249728990696594,-0.45641140348144343,0.1782701590264971,1
0.8904609758809284,1.5531952997997425,-0.37132877864152436,-0.24613242754411174,-0.16274058532753136,0.033374506575168356,0.21063299292608803,1
0.10554390019491193,0.3538495962562246,-0.5302742773204042,-0.5434224761428403,-0.21037271708082797,-0.7766713859976813,0.1835032325343434,1
0.7658712611101605,1.1713027321349072,-0.2761181778021728,-0.7776715557194587,-0.2055546774448584,-0.5617008574773202,0.17365726005408882,1
0.404632210416573,1.0235595328538194,-0.1942007280807572,-0.6613773015721379,-0.21220085963510257,-0.6888907877515067,0.16510408563610365,1
0.32723015103396674,0.6812214097363207,-0.5712046202916569,-0.7002588677201791,-0.20350793287250998,-0.4078636685082327,0.17621877052313095,1
1.0322750980281676,1.3181982380728159,-0.39823081667284355,-0.7726795262116027,-0.2034409243730746,-0.563438704869491,0.17259069610333,1
0.2584302995083718,0.652070911783021,-0.4846337874520533,-0.6406376796579489,-0.20289521905361577,-0.6141806796584038,0.1644462463498861,1
0.02609048334298447,0.4715821178216361,-0.4627383985889047,-0.7740483016964816,-0.20477390626638206,-0.5684387244866405,0.1729693985096013,1
-0.00794332404082234,0.2552100931212055,-0.5715996595025169,-0.7189935538954155,-0.20440595888186558,-0.4203559687312312,0.17605371378973375,1
0.21855279393388705,0.6440309529374171,-0.06871913294824447,-0.40068446647704853,-0.18693460224962866,-0.358940926848957,0.2477194688095296,1
-0.0950036548604548,0.14213431340000826,-0.4920431750133465,-0.5448772903545207,-0.1939664584179239,-0.327027431644182,0.1710544302610645,1
0.4176122748787183,1.0621872999062503,-0.49033083358003837,-0.786585903868141,-0.20360729136263567,-0.5080648306269673,0.17441097935485259,1
0.5721527253902297,0.7460114459404218,0.4409776653997684,0.4598467536750674,0.1013057458979795,0.6060831375563421,-0.06054530685632135,1
-0.2391335735246346,-0.2401548443223124,-0.3844747160367097,-0.18755484472197698,-0.1677567194249075,-0.03219457501474452,0.10979079909759472,1
-0.09210402180179962,0.12186671607726256,-0.23958106084286218,-0.48409727993888346,-0.19278145840404842,-0.40907518509426294,0.13199772021739806,1
0.3387130702947817,0.7970378733684685,-0.4949751272961279,-0.19036817182034874,-0.16972284285318956,-0.03828258154330504,0.17963565353746877,1
0.5941373040003217,1.1123762019978538,-0.47474796415052106,-0.6022199891624594,-0.196988053011631,-0.4608871130522317,0.18072501437497146,1
0.28101676384804253,0.7182627898343905,-0.062168460057160195,-0.5093032336271864,-0.18744808363404541,-0.3009196660047587,0.21661120995782052,1
0.49360920196155444,0.9967791678680482,-0.0461891941959505,-0.3761123500441507,-0.17651202050787726,-0.22428099753158423,0.24795322028993502,1
0.7276352918246117,0.9276471704551807,1.3210777060091135,0.18637682898802643,0.052190874035334366,0.31575521817348523,0.5035189698395989,1
0.21593562828715063,0.29458247181580705,-0.10020530313160005,0.6581813004957836,-0.07064304859550266,0.17654464697610878,-0.2657186969012174,1
0.5779600258147758,0.8634497696340513,-0.12240517052615171,0.1426258712008293,-0.12679914815817148,0.014833215878701215,-0.043937390618772366,1
0.6489852434111447,0.9698588876849742,-0.4435949300393892,-0.5905254198943701,-0.19446844434992058,-0.4449994584932318,0.17176903068082253,1
0.42153594546265266,0.6620030920254183,-0.413897718074662,-0.7516545505599934,-0.20448396180870435,-0.4986597027268797,0.1778126541074469,1
0.5722192178183871,0.92532234930786,0.6285048548604385,0.7494072732455701,0.13486423752220636,0.45853967775575666,-0.449876240144039,1
0.4353664470990726,0.9694914817255811,0.3812506767257543,0.015166987658896553,-0.036240334500609934,0.3255852063082552,0.11331345687521349,1
0.6888892483599725,1.0690302226843844,2.4642227660080827,2.7002516217038046,2.4027205494688104,3.1404437910752603,0.1270547224771552,1
0.245661188616316,0.8011074115880591,-0.21700214845280602,0.4912553089037181,8.987601768341324e-05,0.7129962761473814,0.11230345846556727,1
0.5894790418146114,1.0781379412183403,-0.21155117727682782,-0.6843121165695738,-0.211216737355786,-0.6550549006621564,0.1696838950056586,1
0.26277689148409766,0.7592847707713358,-0.48625987700453954,-0.2588351529806368,-0.17489782413546112,0.017650848872715848,0.1592290210138299,1
0.7070519127295374,1.1685483246008999,-0.3453598071637753,0.08114519076380017,-0.11062387048008629,0.23974326107636318,0.13847780672294013,1
0.17417432010392145,0.6924951639267687,-0.4612487205212952,-0.2773798548716055,-0.172472643538105,-0.012261893765500157,0.1868423809597546,1
-0.6882936295413228,-0.4080106578249023,-0.5721249043672562,-0.6666089926578032,-0.2024864381033153,-0.37505076199973514,0.17471619094599738,1
0.6131055488091123,1.2446508109665977,-0.37813312277772954,-0.7518642616929392,-0.20566050400559652,-0.5966548806194482,0.17159919183665365,1
0.4274522755464836,0.9103101245168805,-0.19277195975776806,-0.6819162581638809,-0.20997601767756874,-0.5758717460368408,0.18381374752637608,1
0.4065806303763905,0.8475779903828076,-0.285924502609059,-0.7900406669602589,-0.20503878687320778,-0.5396924319702326,0.1750223255589675,1
0.15850915603014173,0.3950634456570664,-0.4200536076466547,-0.7705143567528202,-0.20542634994602746,-0.5552772090435654,0.17493262218193822,1
0.5813767804363107,1.0991264040679147,-0.3474951852627108,-0.7373810010175569,-0.20720098189081498,-0.595358475503495,0.17457758394162046,1
0.3870746953884555,0.7951237475726557,-0.1127976110958506,-0.4768707559230722,-0.18903072478936095,-0.30880011967000404,0.12450761732503834,1
-0.8728792511465446,-1.011548146220779,-0.5640027430645547,-0.6928237900439165,-0.2031474840999339,-0.4426038276039114,0.1766451877067526,2
-1.1276936906903752,-1.1731009838898958,-0.5410769008029238,-0.5176145868333951,-0.19837088594352825,-0.32334213508617404,0.18464246631631218,2
-0.7373800226542949,-0.9262590633965438,-0.4906795009631166,-0.04216012625351247,-0.1791614238272816,-0.12155856676354734,0.24707127134331244,2
-1.0129079355228405,-1.094821879031587,-0.5668832440415288,-0.6831154104212163,-0.2025812662511775,-0.4048067942940137,0.1754142750818437,2
-1.1213112363453206,-1.1329090427503723,-0.5599584497154315,-0.6746208282631913,-0.20267068396613777,-0.43845501570328493,0.17712753100323464,2
-0.990641816059603,-1.1728118440547421,-0.5554625658838237,-0.4282776316547381,-0.19666708920977352,-0.24494715890303537,0.18577837408282502,2
-0.9279033673112008,-1.0774695439921593,-0.5836466496694492,-0.7964372331480291,-0.20414830629328956,-0.49851013955600776,0.17445359760125045,2
-0.37992208595522026,-0.7435137586438317,-0.5762020280351341,-0.6955746045223963,-0.20334986697655866,-0.40948398732945396,0.1732287874626812,2
-0.7636801593920375,-1.0692028316701747,-0.5440965681205662,-0.1439811438209527,-0.1823190952233601,-0.03161574874879344,0.19927139965470497,2
-0.5333100498902258,-0.9079650741057361,-0.5466514666923934,-0.28478326379101976,-0.20907079348071048,-0.4576559851096193,0.20454820858242465,2
-0.76726952619519,-0.9635474627414262,-0.5401488762919144,-0.4540401681613108,-0.1992608661318558,-0.3809962360414306,0.19167600564289528,2
